id;DESCRIPTION;price;link;image_link;availability;brand;delivery_time;gtin_ean;product_type;sale_price;size;stock;title
1912 23538346 #5;Placa Main TOSHIBA 50UF3D63DA 17MB180E 23804195 VES500QNDB-N2-N41;57.85;https://www.sspelectronic.com/producto/11303-;https://www.sspelectronic.com/images/productos/img/11303-1-original.jpg;S;;2;1300000010562;Placas Main;70;0.5 x 0.5 x 0.5;0;Placa Main TOSHIBA 50UF3D63DA 17MB180E 23804195 VES500QNDB-N2-N41
1-858-963-82 #5;Altavoces SONY KDL-40E5500 1-858-169-11;8.26;https://www.sspelectronic.com/producto/11304-;https://www.sspelectronic.com/images/productos/img/11304-1-original.jpg;S;;2;1300000010563;Altavoces TV;10;0.5 x 0.5 x 0.5;1;Altavoces SONY KDL-40E5500 1-858-169-11
4-728-899 #2;Módulo Botonera Sony KDL-40E5500;8.26;https://www.sspelectronic.com/producto/11305-;https://www.sspelectronic.com/images/productos/img/11305-1-original.jpg;S;SONY;2;1300000010564;Módulo Botonera;10;0.5 x 0.5 x 0.5;1;Módulo Botonera Sony KDL-40E5500
1-983-299-11 #2;Módulo Ir SONY KDL-40E5500 1-879-119-11;8.26;https://www.sspelectronic.com/producto/11306-;https://www.sspelectronic.com/images/productos/img/11306-1-original.jpg;S;;2;1300000010565;Módulos IR;10;0.5 x 0.5 x 0.5;0;Módulo Ir SONY KDL-40E5500 1-879-119-11
6870c-0761A 46-6871L.. #11;Placa TCon Sony KDL-40E5500 4046NN_MB4C6LV0.6;16.53;https://www.sspelectronic.com/producto/11307-;https://www.sspelectronic.com/images/productos/img/11307-1-original.jpg;S;SONY;2;1300000010566;Placa TCon;20;0.5 x 0.5 x 0.5;0;Placa TCon Sony KDL-40E5500 4046NN_MB4C6LV0.6
486545544544 #2;Placa Inverter Led Driver Board Sony KDL-40E5500 SSB400W12S01 Rev0.1;16.53;https://www.sspelectronic.com/producto/11308-;https://www.sspelectronic.com/images/productos/img/11308-1-original.jpg;S;SONY;2;1300000010567;Placa Led Driver;20;0.5 x 0.5 x 0.5;0;Placa Inverter Led Driver Board Sony KDL-40E5500 SSB400W12S01 Rev0.1
1-981-326-13;Placa Main SONY Sony KDL-40E5500 1-878-942-22;28.93;https://www.sspelectronic.com/producto/11310-;https://www.sspelectronic.com/images/productos/img/11310-1-original.jpg;S;SONY;2;1300000010568;Placas Main;35;0.5 x 0.5 x 0.5;0;Placa Main SONY Sony KDL-40E5500 1-878-942-22
APDP-209A2 #4;Fuente Alimentación Sony KDL-40E5500 A-1660-720-B A1660720B swap usada;24.79;https://www.sspelectronic.com/producto/11311-;https://www.sspelectronic.com/images/productos/img/11311-1-original.jpg;S;;2;1300000010569;Fuentes de Alimentación;30;0.5 x 0.5 x 0.5;0;Fuente Alimentación Sony KDL-40E5500 A-1660-720-B A1660720B swap usada
1-981-326-13 #2;Unidad Reeptora SONY Sony KDL-40E5500 MBT-WI swap usado;28.93;https://www.sspelectronic.com/producto/11312-;https://www.sspelectronic.com/images/productos/img/11312-1-original.jpg;S;SONY;2;1300000010570;Placas Main;35;0.5 x 0.5 x 0.5;1;Unidad Reeptora SONY Sony KDL-40E5500 MBT-WI swap usado
1-858-963-82 #6;Altavoces SONY KDL-46EX1 1-858-071-2146 swap;8.26;https://www.sspelectronic.com/producto/11313-;https://www.sspelectronic.com/images/productos/img/11313-1-original.jpg;S;;2;1300000010571;Altavoces TV;10;0.5 x 0.5 x 0.5;1;Altavoces SONY KDL-46EX1 1-858-071-2146 swap
1-983-299-11 #3;Módulo Ir SONY KDL-46EX1 1-878-397-11 (173036411) swap;10.33;https://www.sspelectronic.com/producto/11314-;https://www.sspelectronic.com/images/productos/img/11314-1-original.jpg;S;;2;1300000010572;Módulos IR;12.5;0.5 x 0.5 x 0.5;0;Módulo Ir SONY KDL-46EX1 1-878-397-11 (173036411) swap
1-983-299-11 #4;Módulo Electronico SONY KDL-46EX1 1-878-362-12 swap;10.33;https://www.sspelectronic.com/producto/11315-;https://www.sspelectronic.com/images/productos/img/11315-1-original.jpg;S;;2;1300000010573;Módulos IR;12.5;0.5 x 0.5 x 0.5;1;Módulo Electronico SONY KDL-46EX1 1-878-362-12 swap
1-983-299-11 #5;Módulo Electronico SONY KDL-46EX1 1-878-180-45 swap;14.88;https://www.sspelectronic.com/producto/11316-;https://www.sspelectronic.com/images/productos/img/11316-1-original.jpg;S;;2;1300000010574;Módulos IR;18;0.5 x 0.5 x 0.5;1;Módulo Electronico SONY KDL-46EX1 1-878-180-45 swap
1-983-299-11 #7;Módulo Electronico SONY KDL-46EX1 1-877-582-11 swap;14.88;https://www.sspelectronic.com/producto/11318-;https://www.sspelectronic.com/images/productos/img/11318-1-original.jpg;S;;2;1300000010575;Módulos IR;18;0.5 x 0.5 x 0.5;1;Módulo Electronico SONY KDL-46EX1 1-877-582-11 swap
1-983-299-11 #8;Módulo Electronico SONY KDL-46EX1 1-878-242-11 swap;16.53;https://www.sspelectronic.com/producto/11319-;https://www.sspelectronic.com/images/productos/img/11319-1-original.jpg;S;;2;1300000010576;Módulos IR;20;0.5 x 0.5 x 0.5;1;Módulo Electronico SONY KDL-46EX1 1-878-242-11 swap
1-983-299-11 #9;Módulo Electronico SONY KDL-46EX1 1-878-302-12 swap;24.79;https://www.sspelectronic.com/producto/11320-;https://www.sspelectronic.com/images/productos/img/11320-1-original.jpg;S;;2;1300000010577;Placas Main;30;0.5 x 0.5 x 0.5;0;Módulo Electronico SONY KDL-46EX1 1-878-302-12 swap
4-728-899 #3;Módulo Botonera SONY KDL-46EX1 1-878-401-11;8.26;https://www.sspelectronic.com/producto/11321-;https://www.sspelectronic.com/images/productos/img/11321-1-original.jpg;S;SONY;2;1300000010578;Módulo Botonera;10;0.5 x 0.5 x 0.5;1;Módulo Botonera SONY KDL-46EX1 1-878-401-11
Módulo Ir 1-983-795-11;Módulo Ir SONY KDL-46EX1 1-878-400-11 (173036511);8.26;https://www.sspelectronic.com/producto/11322-;https://www.sspelectronic.com/images/productos/img/11322-1-original.jpg;S;SONY;2;1300000010579;Módulos IR;10;0.5 x 0.5 x 0.5;1;Módulo Ir SONY KDL-46EX1 1-878-400-11 (173036511)
D79C100217A17;"Mando a Distancia XIAOMI D79C100217A17 L50M7-FVEU FIRE F2 50"" TV, NUEVO y ORIGINAL";31.36;https://www.sspelectronic.com/producto/10170-;https://www.sspelectronic.com/images/productos/img/10170-1-original.jpg;S;XIAOMI;2;1300000010580;Mandos a Distancia;37.95;0.5 x 0.5 x 0.5;0;"Mando a Distancia XIAOMI D79C100217A17 L50M7-FVEU FIRE F2 50"" TV, NUEVO y ORIGINAL"
RC802NU YUI1;Mando a Distancia TCL RC802NU YUI1 Nuevo y Original;16.49;https://www.sspelectronic.com/producto/11324-;https://www.sspelectronic.com/images/productos/img/11324-1-original.jpg;S;TCL;2;1300000010581;Mandos a Distancia;19.95;0.5 x 0.5 x 0.5;4;Mando a Distancia TCL RC802NU YUI1 Nuevo y Original
BN41-02663A #19;Placa Main Samsung UE43TU7095U BN9651896E KANT-SU2_6900_43 BN07-01644B;41.32;https://www.sspelectronic.com/producto/11325-;https://www.sspelectronic.com/images/productos/img/11325-1-original.jpg;S;SAMSUNG;2;1300000010582;Placas Main;50;0.5 x 0.5 x 0.5;1;Placa Main Samsung UE43TU7095U BN9651896E KANT-SU2_6900_43 BN07-01644B
BN9651826K #3;Placa Main SAMSUNG UE50TU7095U BN9650987R CY-GT050HGNY2V;49.59;https://www.sspelectronic.com/producto/11326-;https://www.sspelectronic.com/images/productos/img/11326-1-original.jpg;S;;2;1300000010583;Placas Main;60;0.5 x 0.5 x 0.5;0;Placa Main SAMSUNG UE50TU7095U BN9650987R CY-GT050HGNY2V
VIT70210-18W8O-03L/ROH #2;Altavoces TCL 40S5209 42-VDF418-XX2G-V0;8.26;https://www.sspelectronic.com/producto/11327-;https://www.sspelectronic.com/images/productos/img/11327-1-original.jpg;S;;2;1300000010584;Altavoces TV;10;0.5 x 0.5 x 0.5;5;Altavoces TCL 40S5209 42-VDF418-XX2G-V0
WT84R2600 #2;Modulo Wireless / Wifi TCL 40S5209 W8ER2500 38C804880A8C 30130-000012;8.26;https://www.sspelectronic.com/producto/11328-;https://www.sspelectronic.com/images/productos/img/11328-1-original.jpg;S;TCL;2;1300000010585;Modulos Wireless Wifi;10;0.5 x 0.5 x 0.5;4;Modulo Wireless / Wifi TCL 40S5209 W8ER2500 38C804880A8C 30130-000012
40-D6001A-IRD1LG #6;Módulo IR TCL 40S5209 B3LR151 30130-00013 38C80479C6E6;8.26;https://www.sspelectronic.com/producto/11329-;https://www.sspelectronic.com/images/productos/img/11329-1-original.jpg;S;TCL;2;1300000010586;Módulos IR;10;0.5 x 0.5 x 0.5;4;Módulo IR TCL 40S5209 B3LR151 30130-00013 38C80479C6E6
E480490, AWM 20861 #5;Cable Flex LVDS TCL 40S5209 YU TONG E301048 AWM 20861 105C 60V VW-1;8.26;https://www.sspelectronic.com/producto/11331-;https://www.sspelectronic.com/images/productos/img/11331-1-original.jpg;S;TCL;2;1300000010587;Cable Flex / LVDS;10;0.5 x 0.5 x 0.5;4;Cable Flex LVDS TCL 40S5209 YU TONG E301048 AWM 20861 105C 60V VW-1
Placa Main TCL 55DC760, 40-MT58CU-MAD4HG #3;Placa Main TCL 40S5209 TPD.MT9221.PB772;41.32;https://www.sspelectronic.com/producto/11332-;https://www.sspelectronic.com/images/productos/img/11332-1-original.jpg;S;TCL;2;1300000010588;Placas Main;50;0.5 x 0.5 x 0.5;0;Placa Main TCL 40S5209 TPD.MT9221.PB772
ML41A050592B #4;Placa Main SAMSUNG UE32T4305AK BN9652526F BN07-01593B CY-JN032AGCR2V;41.32;https://www.sspelectronic.com/producto/11333-;https://www.sspelectronic.com/images/productos/img/11333-1-original.jpg;S;;2;1300000010589;Placas Main;50;0.5 x 0.5 x 0.5;6;Placa Main SAMSUNG UE32T4305AK BN9652526F BN07-01593B CY-JN032AGCR2V
8747545521554 #3;Placa Main LG 32LM637BPLA EAX68167603(1.0) SDL320H0(HD0-B10);33.06;https://www.sspelectronic.com/producto/11334-;https://www.sspelectronic.com/images/productos/img/11334-1-original.jpg;S;LG;2;1300000010590;Placas Main;40;0.5 x 0.5 x 0.5;0;Placa Main LG 32LM637BPLA EAX68167603(1.0) SDL320H0(HD0-B10)
5555222122458 #10;Placa Main Hisense 40A5700FA TP.MS6683T.PB702;49.59;https://www.sspelectronic.com/producto/11335-;https://www.sspelectronic.com/images/productos/img/11335-1-original.jpg;S;;2;1300000010591;Placas Main;60;0.5 x 0.5 x 0.5;0;Placa Main Hisense 40A5700FA TP.MS6683T.PB702
oled31sm2_ir_v2-1 #7;Modulo TD SYSTEMS K40DLC16GLE AL-7663B-WG-A-1;8.26;https://www.sspelectronic.com/producto/11336-;https://www.sspelectronic.com/images/productos/img/11336-1-original.jpg;S;;2;1300000010592;Módulos IR;10;0.5 x 0.5 x 0.5;2;Modulo TD SYSTEMS K40DLC16GLE AL-7663B-WG-A-1
RSAG7.820.7934/ROH #2;Módulo Botonera Hisense K40DLC16GLE E351308 17001173704;8.26;https://www.sspelectronic.com/producto/11337-;https://www.sspelectronic.com/images/productos/img/11337-1-original.jpg;S;HISENSE;2;1300000010593;Módulo Botonera;10;0.5 x 0.5 x 0.5;0;Módulo Botonera Hisense K40DLC16GLE E351308 17001173704
RSAG7.820.7934/ROH #3;Módulo Botonera Hisense K40DLC16GLE E351308 17001173704;8.26;https://www.sspelectronic.com/producto/11338-;https://www.sspelectronic.com/images/productos/img/11338-1-original.jpg;S;HISENSE;2;1300000010594;Módulo Botonera;10;0.5 x 0.5 x 0.5;;Módulo Botonera Hisense K40DLC16GLE E351308 17001173704
1188802 #15;Cable Flex / LVDS Hisense Hisense K40DLC16GLE;8.26;https://www.sspelectronic.com/producto/11339-;https://www.sspelectronic.com/images/productos/img/11339-1-original.jpg;S;HISENSE;2;1300000010595;Cable Flex / LVDS;10;0.5 x 0.5 x 0.5;2;Cable Flex / LVDS Hisense Hisense K40DLC16GLE
HK.T.RT2861V09 #12;PLaca Main TD SYSTEMS K40DLC16GLE JUC7.820.00291764;49.59;https://www.sspelectronic.com/producto/11340-;https://www.sspelectronic.com/images/productos/img/11340-1-original.jpg;S;;2;1300000010596;Placas Main;60;0.5 x 0.5 x 0.5;0;PLaca Main TD SYSTEMS K40DLC16GLE JUC7.820.00291764
HV320FHB-N0047-6021051, HV320FHBN0044 #2;Placa T-Con Medion MD31500 N4THK500UHDGT02-8-F_S0 PT500GT02-8;12.4;https://www.sspelectronic.com/producto/11341-;https://www.sspelectronic.com/images/productos/img/11341-1-original.jpg;S;MEDION;2;1300000010597;Placa TCon;15;0.5 x 0.5 x 0.5;1;Placa T-Con Medion MD31500 N4THK500UHDGT02-8-F_S0 PT500GT02-8
L32BMAF6A-HKDP, 22025A1200P/T V:1.00 #2;Placa Main Medion MD31500 17MB230 23773380;33.06;https://www.sspelectronic.com/producto/11342-;https://www.sspelectronic.com/images/productos/img/11342-1-original.jpg;S;MEDION;2;1300000010598;Placas Main;40;0.5 x 0.5 x 0.5;2;Placa Main Medion MD31500 17MB230 23773380
Fuente de Alimentación 23506334, 17IPS62, Medion L;Fuente de Alimentación Medion MD31500 23772857 17IPS72;33.06;https://www.sspelectronic.com/producto/11343-;https://www.sspelectronic.com/images/productos/img/11343-1-original.jpg;S;MEDION;2;1300000010599;Fuentes de Alimentación;40;0.5 x 0.5 x 0.5;0;Fuente de Alimentación Medion MD31500 23772857 17IPS72
Altavoces ViewSonic VS17405 #2;Altavoces Chiq L32G5W YX312-D1-10W 20220218;8.26;https://www.sspelectronic.com/producto/11344-;https://www.sspelectronic.com/images/productos/img/11344-1-original.jpg;S;;2;1300000010600;Altavoces TV;10;0.5 x 0.5 x 0.5;4;Altavoces Chiq L32G5W YX312-D1-10W 20220218
EAD63787301 #2;Cable Flex / LVDS ChiQ L32G5W E309746;8.26;https://www.sspelectronic.com/producto/11345-;https://www.sspelectronic.com/images/productos/img/11345-1-original.jpg;S;;2;1300000010601;Cable Flex / LVDS;10;0.5 x 0.5 x 0.5;2;Cable Flex / LVDS ChiQ L32G5W E309746
TIRA 5 LED TD SYSTEMS #7;Tira 6 LED TD SYSTEMS K32DLX11HS CX32D06-ZC62AG-02 303CX320043;12.4;https://www.sspelectronic.com/producto/11346-;https://www.sspelectronic.com/images/productos/img/11346-1-original.jpg;S;;2;1300000010602;Tiras Leds TV;15;0.5 x 0.5 x 0.5;0;Tira 6 LED TD SYSTEMS K32DLX11HS CX32D06-ZC62AG-02 303CX320043
RC902V FUR1;Mando a distancia TCL RC902V FUR1, Nuevo y Original;16.49;https://www.sspelectronic.com/producto/11347-;https://www.sspelectronic.com/images/productos/img/11347-1-original.jpg;S;TCL;2;1300000010603;Mandos a Distancia;19.95;0.5 x 0.5 x 0.5;4;Mando a distancia TCL RC902V FUR1, Nuevo y Original
S_2017CHI600_FL30_05_HLD_REV1.0 #7;Tira 6 leds Hisense 43A63H CRH-BXBT43Y1303006030AKREV1.0;8.26;https://www.sspelectronic.com/producto/11348-;https://www.sspelectronic.com/images/productos/img/11348-1-original.jpg;S;HISENSE;2;1300000010604;Tiras Leds TV;10;0.5 x 0.5 x 0.5;54;Tira 6 leds Hisense 43A63H CRH-BXBT43Y1303006030AKREV1.0
CRH-ZG32G7N303006029CREV1.0 #3;Tira 5 leds CHIQ 43A63H MS-L4653;12.4;https://www.sspelectronic.com/producto/11349-;https://www.sspelectronic.com/images/productos/img/11349-1-original.jpg;S;SABA;2;1300000010605;Tiras Leds TV;15;0.5 x 0.5 x 0.5;4;Tira 5 leds CHIQ 43A63H MS-L4653
LB65047 V0_02 #2;Tira 6 leds PHILIPS 65PUS6162/12 LB65047 V1_02 TYPE R;12.4;https://www.sspelectronic.com/producto/11350-;https://www.sspelectronic.com/images/productos/img/11350-1-original.jpg;S;PHILIPS;2;1300000010606;Tiras Leds TV;15;0.5 x 0.5 x 0.5;6;Tira 6 leds PHILIPS 65PUS6162/12 LB65047 V1_02 TYPE R
LB65047 V0_02 #3;Tira 6 leds PHILIPS 65PUS6162/12 LB65047 V1_02 TYPE L;12.4;https://www.sspelectronic.com/producto/11351-;https://www.sspelectronic.com/images/productos/img/11351-1-original.jpg;S;PHILIPS;2;1300000010607;Tiras Leds TV;15;0.5 x 0.5 x 0.5;6;Tira 6 leds PHILIPS 65PUS6162/12 LB65047 V1_02 TYPE L
BN96-50318A #2;Tira 6 Leds Samsung UE50TU8005K LM41-00870A / 906A BN96-50318A swap de desmontaje;12.4;https://www.sspelectronic.com/producto/11352-;https://www.sspelectronic.com/images/productos/img/11352-1-original.jpg;S;;2;1300000010608;Tiras Leds TV;15;0.5 x 0.5 x 0.5;3;Tira 6 Leds Samsung UE50TU8005K LM41-00870A / 906A BN96-50318A swap de desmontaje
BN96-50318A #3;Tira 6 Leds Samsung UE50TU8005K LM41-00869A / 905A BN96-50317A swap de desmontaje;12.4;https://www.sspelectronic.com/producto/11353-;https://www.sspelectronic.com/images/productos/img/11353-1-original.jpg;S;;2;1300000010609;Tiras Leds TV;15;0.5 x 0.5 x 0.5;3;Tira 6 Leds Samsung UE50TU8005K LM41-00869A / 905A BN96-50317A swap de desmontaje
YHE-4C-LB5006-YH03J #6;Tira 10 leds TCL 40S5209 4DHR330M10A0 4C-LB4010-HR05J;12.4;https://www.sspelectronic.com/producto/11354-;https://www.sspelectronic.com/images/productos/img/11354-1-original.jpg;S;TCL;2;1300000010610;Tiras Leds TV;15;0.5 x 0.5 x 0.5;8;Tira 10 leds TCL 40S5209 4DHR330M10A0 4C-LB4010-HR05J
BN96-40099A #4;Tira 12 Leds Samsung UE50TU8005K BN96-14350Y  261501010084  swap de desmontaje;16.53;https://www.sspelectronic.com/producto/11355-;https://www.sspelectronic.com/images/productos/img/11355-1-original.jpg;S;SAMSUNG;2;1300000010611;Tiras Leds TV;20;0.5 x 0.5 x 0.5;3;Tira 12 Leds Samsung UE50TU8005K BN96-14350Y
BN96-40099A #5;Tira 12 Leds Samsung UE50TU8005K BN96-34550X CRH-P50S63030031202J-Rev1.2  swap de desmontaje;16.53;https://www.sspelectronic.com/producto/11356-;https://www.sspelectronic.com/images/productos/img/11356-1-original.jpg;S;SAMSUNG;2;1300000010612;Tiras Leds TV;20;0.5 x 0.5 x 0.5;2;Tira 12 Leds Samsung UE50TU8005K BN96-34550X CRH-P50S63030031202J-Rev1.2 swap de desmontaje
BN96-40099A #6;Tira 12 Leds Samsung UE50AU8005K BN96-03350Y 261501010084 swap de desmontaje;16.53;https://www.sspelectronic.com/producto/11357-;https://www.sspelectronic.com/images/productos/img/11357-1-original.jpg;S;SAMSUNG;2;1300000010613;Tiras Leds TV;20;0.5 x 0.5 x 0.5;0;Tira 12 Leds Samsung UE50AU8005K BN96-03350Y 261501010084 swap de desmontaje
19AG430 N1 #6;Tira 10 LED TD SYSTEMS K50DLJ12US JS-JP50A71101ER.909L;12.4;https://www.sspelectronic.com/producto/11358-;https://www.sspelectronic.com/images/productos/img/11358-1-original.jpg;S;;2;1300000010614;Tiras Leds TV;15;0.5 x 0.5 x 0.5;0;Tira 10 LED TD SYSTEMS K50DLJ12US JS-JP50A71101ER.909L
EAX68253604 1.0 43UM7100PLB #3;Placa Main LG EAX68253605 1.1 LG 43UM7100PLB ( conectores grandes - internos );60;https://www.sspelectronic.com/producto/11359-;https://www.sspelectronic.com/images/productos/img/11359-1-original.jpg;S;LG;2;1300000010615;Placas Main;72.6;0.5 x 0.5 x 0.5;-1;Placa Main LG EAX68253605 1.1 LG 43UM7100PLB ( conectores grandes - internos )
ST5461D04-1-C-1 #8;Placa TCon Hisense 50E76GQ RSAG7.820.12570/R0H;28.93;https://www.sspelectronic.com/producto/11360-;https://www.sspelectronic.com/images/productos/img/11360-1-original.jpg;S;;2;1300000010616;Placa TCon;35;0.5 x 0.5 x 0.5;1;Placa TCon Hisense 50E76GQ RSAG7.820.12570/R0H
RSAG7.820.6392/ROH HE49K300UWTS #9;Placa Main Hisense 50E76GQ RSAG7.820.12365/R0H;49.59;https://www.sspelectronic.com/producto/11361-;https://www.sspelectronic.com/images/productos/img/11361-1-original.jpg;S;;2;1300000010617;Placas Main;60;0.5 x 0.5 x 0.5;1;Placa Main Hisense 50E76GQ RSAG7.820.12365/R0H
BN96-39967A #6;Altavoces Samsung UE50AU7095U 378G0110567GEM;8.26;https://www.sspelectronic.com/producto/11362-;https://www.sspelectronic.com/images/productos/img/11362-1-original.jpg;S;;2;1300000010618;Altavoces TV;10;0.5 x 0.5 x 0.5;5;Altavoces Samsung UE50AU7095U 378G0110567GEM
BN96-36316B #4;Módulo Botonera/IR Samsung UE50AU7095U 317GAIRM600SEJ;12.4;https://www.sspelectronic.com/producto/11363-;https://www.sspelectronic.com/images/productos/img/11363-1-original.jpg;S;;2;1300000010619;Módulo Botonera;15;0.5 x 0.5 x 0.5;3;Módulo Botonera/IR Samsung UE50AU7095U 317GAIRM600SEJ
BN59-01239A #4;Modulo Wireless / Wifi Samsung UE50AU7095U BN59-01333A;12.4;https://www.sspelectronic.com/producto/11364-;https://www.sspelectronic.com/images/productos/img/11364-1-original.jpg;S;;2;1300000010620;Modulos Wireless Wifi;15;0.5 x 0.5 x 0.5;6;Modulo Wireless / Wifi Samsung UE50AU7095U BN59-01333A
Cable Flex / LVDS BN96-39890B, Samsung UE75RU7170U;Cable Flex / LVDS Samsung UE50AU7095U;8.26;https://www.sspelectronic.com/producto/11365-;https://www.sspelectronic.com/images/productos/img/11365-1-original.jpg;S;;2;1300000010621;Cable Flex / LVDS;10;0.5 x 0.5 x 0.5;5;Cable Flex / LVDS Samsung UE50AU7095U
BN96_45796A #2;Pies Samsung UE50AU7095U P34T378101101A;16.53;https://www.sspelectronic.com/producto/11366-;https://www.sspelectronic.com/images/productos/img/11366-1-original.jpg;S;;2;1300000010622;Soportes, Pies, Peanas...;20;0.5 x 0.5 x 0.5;2;Pies Samsung UE50AU7095U P34T378101101A
BN4400947J #5;Fuente Alimentación SAMSUNG UE50AU7095U 3IN1_KANT_Su2e_TPV_50;57.85;https://www.sspelectronic.com/producto/11367-;https://www.sspelectronic.com/images/productos/img/11367-1-original.jpg;S;SAMSUNG;2;1300000010623;Fuentes de Alimentación;70;0.5 x 0.5 x 0.5;5;Fuente Alimentación SAMSUNG UE50AU7095U 3IN1_KANT_Su2e_TPV_50
BN9415017JBN4102703 #14;Placa Main SAMSUNG UE50AU7095U BN9650001E TPT500WR REV:S01AD;57.85;https://www.sspelectronic.com/producto/11368-;https://www.sspelectronic.com/images/productos/img/11368-1-original.jpg;S;;2;1300000010624;Placas Main;70;0.5 x 0.5 x 0.5;2;Placa Main SAMSUNG UE50AU7095U BN9650001E TPT500WR REV:S01AD
Pies Hisense H50B7100 #8;Pies Hisense 55AE6EG (sin tornillos);16.53;https://www.sspelectronic.com/producto/11369-;https://www.sspelectronic.com/images/productos/img/11369-1-original.jpg;S;HISENSE;2;1300000010625;Soportes, Pies, Peanas...;20;0.5 x 0.5 x 0.5;1;Pies Hisense 55AE6EG (sin tornillos)
ST5461D04-1-C-1 #9;Placa TCon Hisense 55AE6EG RSAG7.820.11538/R0H;28.93;https://www.sspelectronic.com/producto/11370-;https://www.sspelectronic.com/images/productos/img/11370-1-original.jpg;S;;2;1300000010626;Placa TCon;35;0.5 x 0.5 x 0.5;1;Placa TCon Hisense 55AE6EG RSAG7.820.11538/R0H
RSAG7.820.6392/ROH HE49K300UWTS #10;Placa Main Hisense 55AE6EG RSAG7.820.12365/R0H;61.98;https://www.sspelectronic.com/producto/11371-;https://www.sspelectronic.com/images/productos/img/11371-1-original.jpg;S;;2;1300000010627;Placas Main;75;0.5 x 0.5 x 0.5;1;Placa Main Hisense 55AE6EG RSAG7.820.12365/R0H
RMF-TX800U;Mando a distancia SONY RMF-TX800U, NUEVO y ORIGINAL;25.58;https://www.sspelectronic.com/producto/11372-;https://www.sspelectronic.com/images/productos/img/11372-1-original.jpg;S;SONY;2;1300000010628;Mandos a Distancia;30.95;0.5 x 0.5 x 0.5;2;Mando a distancia SONY RMF-TX800U, NUEVO y ORIGINAL
RMT-TX440E;Mando a distancia SONY RMT-TX440E, NUEVO y ORIGINAL;24.75;https://www.sspelectronic.com/producto/11373-;https://www.sspelectronic.com/images/productos/img/11373-1-original.jpg;S;;2;1300000010629;Mandos a Distancia;29.95;0.5 x 0.5 x 0.5;0;Mando a distancia SONY RMT-TX440E, NUEVO y ORIGINAL
